_id,english,somali
6810e37ec93e59710861e023,"GLO-1 connects Nigeria and 13 other West African countries to the global telecommunications system via Europe, bringing new bandwidth to the region.","GLO-1 waxay isku xirtaa Nayjeeriya iyo 13 waddan oo kale oo Galbeedka Afrika ah nidaamka isgaarsiinta adduunka iyada oo loo marayo Yurub, taasoo keenaysa bandwidth cusub gobolka."
6810e37ec93e59710861e024,"Amendo has spent three years working in this park, which gets its name from its location between the Boumba and Bek rivers.","Amendo wuxuu saddex sano ku qaatay shaqo ka haynta beertaan, taas oo magaceeda ka hesha meesha ay ku taallo oo u dhaxaysa webiyada Boumba iyo Bek."
6810e37ec93e59710861e025,"Impacting people's daily lives is probably the most immediate, useful, and workable way to make sports a true vector for social development.","Saamaynta nolol maalmeedka dadku waa habka ugu degdegga badan, ugu faa'iidada badan, uguna shaqayn kara si looga dhigo isboortiga mid dhab ah oo horumarinta bulshada."
6810e37ec93e59710861e026,At least two people were killed and 111 people – including police – were injured (See our special coverage on Egypt's General Strike).,"Ugu yaraan laba qof ayaa la dilay, 111 kalena - oo ay ku jiraan boolis - ayaa ku dhaawacmay (Eeg warbixinteena gaarka ah ee ku saabsan Shaqo joojinta Guud ee Masar)."
6810e37ec93e59710861e027,"In Bangladesh, where people spend as much as 80% of their salaries on food, high prices for rice have hit the middle class.","Dalka Bangladesh, halkaas oo dadku ay ku bixiyaan ilaa 80% mushaharkooda cuntada, qiimaha sare ee bariiska ayaa saameeyay dadka dabaqadda dhexe."
6810e37ec93e59710861e028,"At about the same time in Cameroon, anger over rising prices and falling wages sparked three days of violent confrontation with the military.","Waqtigaas oo kale Kamiruun, caro ka dhalatay sicir-bararka iyo hoos u dhaca mushaharka ayaa kicisay saddex maalmood oo rabshado wata oo lala galay ciidamada."
6810e37ec93e59710861e029,"As Martine Koopman points out on her blog ICT4D in Zambia  and Ghana, the story is similar in places like Ghana, for example.","Sida Martine Koopman ay ku xustay barteeda ICT4D ee Zambia iyo Ghana, sheekadu way la mid tahay meelaha sida Ghana, tusaale ahaan."
6810e37ec93e59710861e02a,"Ariniaina and Tahina wrote about the last tribute of Malagasy people to the pop legend Michael Jackson, proving he has fans in Madagascar.","Ariniaina iyo Tahina waxay ka qoreen tacsida ugu dambeysay ee dadka reer Madagascar ay u sameeyeen halyeygii pop-ka Michael Jackson, taasoo caddeyn u ah inuu taageerayaal ku leeyahay Madagascar."
6810e37ec93e59710861e02b,"So no matter for whom we vote, the most important thing is to decide for our country, for our future and our children.","Marka, cidda aan u codeyno waxba kama duwana, waxa ugu muhiimsan waa inaan go'aan ka gaarno dalkeena, mustaqbalkeena iyo carruurteena."
6810e37ec93e59710861e02c,"Abbass Ould Braham, a Mauritanian online journalist was arrested this past Monday, 16 March 2009,  for an article he published on Taqadoumy website.","Abbass Ould Braham, oo ah wariye ka howl gala internetka oo u dhashay dalka Mauritania, ayaa la xiray Isniintii lasoo dhaafay, 16 Maarso 2009, sababo la xiriira maqaal uu ku daabacay website-ka Taqadoumy."
6810e37ec93e59710861e02d,"He was at a cafe in Nouakchott with friends, when two police officers entered the cafe and forced him to leave with them.","Waxa uu saaxiibbadiis kula jiray maqaaxi ku taal Nuwaakcot, markii laba sarkaal oo boolis ah ay soo galeen maqaaxida oo ay ku qasbeen inuu la baxo."
6810e37ec93e59710861e02e,Protestors on a street after riot police fired tear gas during sit-in in solidarity with arrested online journalist Abbass Ould Braham (source: Taqadoumy.com),Dibadbaxayaal ku sugan waddo ka dib markii booliska rabshadaha ka hortaga ay sunta dadka ka ilmeysiisa ku fureen fadhi-isku-taag lagu taageerayo wariye Abbass Ould Braham oo online ka shaqeeya oo la xiray (Isha: Taqadoumy.com)
6810e37ec93e59710861e02f,It intends to unify the two current orthographic standards and was meant to go into effect after all signatory countries had ratified it.,Waxay ujeedadeedu tahay in la mideeyo labada halbeeg ee hadda jira ee qoraalka waxaana loogu talagalay inay dhaqan gasho ka dib marka dhammaan dalalka saxiixay ay ansixiyaan.
6810e37ec93e59710861e030,“Algerian authorities are trying to instill fear so as to prevent young Algerians from demanding their rights and protesting peacefully in the country.,"""Mas'uuliyiinta Aljeeriya waxay isku dayayaan inay cabsi geliyaan si ay uga hortagaan dhalinyarada Aljeeriya inay dalbadaan xuquuqdooda oo ay si nabad ah uga mudaaharaadaan dalka."""
6810e37ec93e59710861e031,"For example, in Malawi the percentage of people affected by the epidemic has gone from 15% to 11.5% in just a few years.","Tusaale ahaan, Malawi boqolkiiba dadka uu cudurku saameeyay ayaa ka kacay 15% ilaa 11.5% dhowr sano gudahood."
6810e37ec93e59710861e032,"The publication of this interview was made possible thanks to Marisa Petricca, who reviewed it and helps gather appropriate references, photos and videos.","Daabacaadda wareysigan waxaa suurageliyay Marisa Petricca, oo dib u eegtay oo ka caawisay ururinta tixraacyada ku habboon, sawirrada iyo fiidiyowyada."
6810e37ec93e59710861e033,"So this was an instance where AWJP was willing to listen to me,” Offiong said in an interview with Global Voices from Lagos.","""Markaa tani waxay ahayd xaalad uu AWJP diyaar u ahaa inuu i dhegeysto,"" Offiong ayaa sidaa ku sheegtay wareysi ay Global Voices la yeelatay iyadoo joogta Lagos."
6810e37ec93e59710861e034,"She spoke with Alun Llwyd of the music distributor PYST, who credited the Spotify platform's openness to music in all types of languages.","Waxay la hadashay Alun Llwyd oo ka tirsan shirkadda qaybisa muusikada ee PYST, kaas oo ku amaanay madal Spotify inay u furnaan tahay muusikada dhammaan noocyada luqadaha."
6810e37ec93e59710861e035,"The Lusophone artists’ song represents a strengthening of the relationship between Angola, Brazil and Portugal — clearly through culture, but also through sport.","Heesta fanaaniinta Luusofoorku waxay astaan u tahay xoojinta xiriirka ka dhexeeya Angola, Brazil iyo Portugal - si cad iyada oo loo marayo dhaqanka, laakiin sidoo kale iyada oo loo marayo isboortiga."
6810e37ec93e59710861e036,"When you build a sustainable business model around conviviality and sharing, people can actually put into practice a new lifestyle around this belief.","Marka aad dhisto qaab ganacsi oo waara oo ku salaysan wada noolaanshaha iyo wadaagga, dadku waxay dhab ahaan ku dhaqmi karaan qaab nololeed cusub oo ku salaysan aaminsanaantaas."
6810e37ec93e59710861e037,"On January 24, we collected samples of the water flowing out of the Letšeng Diamonds wastewater pipe before it entered the community river.","Janaayo 24, waxaan soo aruurinay muunado biyo ah oo ka soo baxayay tuubada biyaha wasakhda ah ee Letšeng Diamonds ka hor inta aysan gelin wabiga bulshada."
6810e37ec93e59710861e038,"Approximately 600,000 deaths occurred worldwide because of weather-related natural disasters in the 1990s and some 95 percent of these were in poor countries.","Qiyaastii 600,000 oo dhimasho ah ayaa ka dhacay adduunka oo dhan sababo la xiriira masiibooyinka dabiiciga ah ee cimilada la xiriira sannadihii 1990-meeyadii, qiyaastii 95 boqolkiiba dhimashadaasina waxay ka dhacday waddamada saboolka ah."
6810e37ec93e59710861e039,"In order to prevent a major outbreak, the WCS recommends better monitoring of wildlife health to help detect how these diseases are moving.","Si looga hortago faafitaan baahsan, WCS waxay ku talinaysaa kormeer wanaagsan oo lagu sameeyo caafimaadka duurjoogta si loo ogaado sida cudurradan u socdaan."
6810e37ec93e59710861e03a,"Viviane Chidid finds herself between two generations of artists: although her first recording was Mbalax, she also does R&B, rap, and hip hop.","Viviane Chidid waxay isku aragtaa laba jiil oo fanaaniin ah: inkastoo duubigeedii ugu horreeyay uu ahaa Mbalax, haddana waxay sidoo kale sameysaa R&B, rap, iyo hip hop."
6810e37ec93e59710861e03b,"As this is our first issue, we expect that the format and the content of DigiGlot will evolve over the next few months.","Maadaama kani yahay cadadkeennii ugu horreeyay, waxaan fileynaa qaabka iyo waxa ku jira DigiGlot inay isbeddeli doonaan bilaha soo socda."
6810e37ec93e59710861e03c,"While Osborn acknowledges that his analysis is preliminary, his observations usefully highlight some of the complexities of building digital ecologies in local languages.","In kasta oo Osborn uu qiro in falanqayntiisu ay tahay mid hordhac ah, haddana indha-indheyntiisu waxay si waxtar leh u iftiiminaysaa qaar ka mid ah dhibaatooyinka ku jira dhisidda nidaamyada deegaanka dhijitaalka ah ee luqadaha maxalliga ah."
6810e37ec93e59710861e03d,"Seneca is an endangered Native American language spoken fluently by fewer than 50 individuals, hence the urgency of  documenting and preserving the language.","Luqadda Seneca waa luuqad Maraykan ah oo halis ku jirta oo ay si fiican u hadlaan wax ka yar 50 qof, sidaas darteed waxaa degdeg ah in la diiwaangeliyo oo la ilaaliyo luqadda."
6810e37ec93e59710861e03e,"As recording and manually transcribing speech is expensive and time-consuming, researchers are seeking to exploit voice recognition technology to assist with this task.","Maadaama duubista iyo qorista hadalka gacanta ay qaali tahay oo waqti badan qaadato, cilmi-baarayaashu waxay raadinayaan inay ka faa'iidaystaan ​​tiknoolajiyadda aqoonsiga codka si ay uga caawiyaan hawshan."
6810e37ec93e59710861e03f,It was the year 1999 and Sherif Abdel-Azim was back in Egypt after finishing a Ph.D. in Electrical and Computer Engineering in Canada.,"Waxay ahayd sanadkii 1999, Sherif Abdel-Azim wuxuu ku soo laabtay Masar ka dib markii uu dhammeeyay shahaadada Ph.D. ee Injineerinka Korontada iyo Kumbuyuutarka ee Kanada."
6810e37ec93e59710861e040,Prices for each piece vary around 50 cents and $1 with a maximum of under $3 for the most expensive used clothes pieces.,Qiimaha halkii xabbo wuxuu u dhexeeyaa 50 senti iyo $1 iyadoo ugu badnaan $3 ka yar dharka la isticmaalay ee ugu qaalisan.
6810e37ec93e59710861e041,One could find a statistical justification for this context: a disproportion between the massive production of French authors and that of post-colonial authors.,Qofku wuxuu ka heli karaa caddeyn tirakoob ah macnaha guud: saamiga aan dheelitirnayn ee u dhexeeya wax soo saarka tirada badan ee qorayaasha Faransiiska iyo kuwa qorayaasha ka dambeeya gumeysiga.
6810e37ec93e59710861e042,"In 2015, Facebook rolled out a plan to help bridge the digital divide in developing countries with a mobile app called “Free Basics”.","Sannadkii 2015, Facebook waxay soo bandhigtay qorshe lagu caawinayo buuxinta farqiga dhijitaalka ah ee wadamada soo koraya iyadoo la adeegsanayo barnaamij moobiil oo lagu magacaabo ""Free Basics""."
6810e37ec93e59710861e043,We encourage curious readers and researchers to explore all of these materials and consider using them to conduct their own research or analysis.,Waxaan ku dhiirigelinaynaa akhristayaasha xiisaha leh iyo cilmi-baarayaasha inay sahamiyaan dhammaan agabkan oo ay ka fiirsadaan inay u isticmaalaan si ay u sameeyaan cilmi-baaris ama falanqeyn u gaar ah.
6810e37ec93e59710861e044,"She serves as the Mozilla Rep for Colombia, leads Mozilla Nativo Club and works for an open and accessible web for all people.","Waxay u shaqeysaa sidii Wakiilka Mozilla ee Kolombiya, waxayna hogaamisaa Mozilla Nativo Club, waxayna u dhaqdhaqaaqdaa shabakad furan oo dadka oo dhan heli karaan."
6810e37ec93e59710861e045,"To share this passion, I've trained young Congolese on a volunteer basis to allow them to understand how blogs and new media work.","Si aan ula wadaago xiisahaan, waxaan si iskood ah u tababaray dhalinyaro Congolese ah si ay u fahmaan sida baloogyada iyo warbaahinta cusub u shaqeeyaan."
6810e37ec93e59710861e046,"The Ngorongoro Crater is a large, unbroken, unflooded volcanic caldera located in the west of Arusha in the Crater Highlands area of Tanzania.","Buurta Ngorongoro waa god weyn oo aan jabin, oo aan biyo lahayn oo foolkaano ah oo ku yaal galbeedka Arusha ee aagga Buuraha Crater ee Tansaaniya."
6810e37ec93e59710861e047,The Victoria Falls at the border of Zambia and Zimbabwe is already selected as one of the seven natural wonders of the world.,Biya-dhaca Fiktooriya ee ku yaal xadka u dhexeeya Saambiya iyo Simbaabwi horey ayaa loogu doortay inay ka mid noqdaan toddobada yaab ee dabiiciga ah ee adduunka.
6810e37ec93e59710861e048,"Radhouane is a freelance correspondent and producer based in Tunisia, the third country in the world to acknowledge climate change in its Constitution.","Radhouane waa wariye madax-bannaan iyo soo-saare fadhigiisu yahay Tunisia, dalka saddexaad ee adduunka ku aqoonsaday isbeddelka cimilada Dastuurkiisa."
6810e37ec93e59710861e049,"“The alternative scene is growing, but quietly,” says Amine Nawny, creative editor at TLBB magazine and an actor in the theater troupe JAA.","""Goobta kale way sii kordheysaa, laakiin si aamusnaan ah,"" ayuu yiri Amine Nawny, tifaftiraha hal-abuurka ee joornaalka TLBB iyo jilaa ka tirsan kooxda tiyaatarka JAA."
6810e37ec93e59710861e04a,"The roads are damaged by holes, and the lack of good hotels or lodgings and restaurants in small cities makes everything more complicated.","Wadooyinku waxay ku burbureen godad, la'aanta hoteello wanaagsan ama meelo lagu hoydo iyo makhaayado ku yaal magaalooyinka yaryar waxay wax walba ka dhigtaa kuwo aad u adag."
6810e37ec93e59710861e04b,the shortages just as the lack of security are deliberately planned and implemented by mubarak to strike fear and split the people #Jan25,Yaraanta iyo la'aanta amniga waxaa si ula kac ah u qorsheeyay oo u fuliyay Mubarak si uu cabsi u abuuro oo uu dadka u kala qaybiyo #Jan25
6810e37ec93e59710861e04c,"Today, the Egyptian army named a new interim president, suspended the constitution and promised new presidential and parliamentary elections will be held soon.","Maanta, ciidamada Masar waxay magacaabeen madaxweyne kumeel gaar ah, waxayna hakiyeen dastuurka, waxayna ballan qaadeen in doorashooyinka madaxtinimada iyo baarlamaanka la qaban doono dhawaan."
6810e37ec93e59710861e04d,The White House will also create a Facebook “event” around the speech wherein participants from around the world can engage with one another.,"Aqalka Cad wuxuu sidoo kale abuuri doonaa ""dhacdo"" Facebook ah oo ku saabsan khudbadda halkaas oo ka qaybgalayaasha adduunka oo dhan ay iskula falgeli karaan."
6810e37ec93e59710861e04e,"More recently, that debate has focused on Tunisia and Egypt, where sites like Facebook and Twitter were prominent in the organizing of protests.","Dhawaanahan, dooddaasi waxay diiradda saartay Tuuniisiya iyo Masar, halkaas oo goobo sida Facebook iyo Twitter ay caan ku ahaayeen abaabulka dibadbaxyada."
6810e37ec93e59710861e04f,"We're very much focused on building new partnerships in addition to the connections we've already built in countries like Chad, Kenya, and Nepal.","Waxaan aad ugu heelannahay dhisidda iskaashiyo cusub marka lagu daro xiriirada aan horey uga dhisnay waddamada sida Chad, Kenya, iyo Nepal."
6810e37ec93e59710861e050,"This year Blog Action Day took place on October 15, with bloggers all over the world writing on the topic of climate change.","Sannadkan Maalinta Waxqabadka Blog-ka waxay dhacday Oktoobar 15, iyadoo baloogyada adduunka oo dhan ay wax ka qorayaan mowduuca isbeddelka cimilada."
6810e37ec93e59710861e051,"Before, the level of the language was elevated and many of those who wrote were quite cultured because they were teachers or professors.","Hore, heerka luuqaddu wuu sareeyay oo qaar badan oo ka mid ah kuwa wax qori jiray aad bay u dhaqan badnaayeen sababtoo ah waxay ahaayeen macallimiin ama bare sare."
6810e37ec93e59710861e052,Saudi officials recently announced plans to take on the burden of ensuring “quality content” for its citizens on video platforms such as YouTube.,"Mas'uuliyiinta Sacuudiga ayaa dhawaan ku dhawaaqay qorshayaal ay ku doonayaan inay qaadaan mas'uuliyadda hubinta ""tayada macluumaadka"" ee muwaadiniintooda ee ku jira goobaha fiidiyowga sida YouTube."
6810e37ec93e59710861e053,"In previous cases, the defense has argued that parody accounts should be exempt from defamation charges if their false nature is plainly obvious.","Kiisaskii hore, qareenada difaaca waxay ku doodeen in akoonnada majaajilada ah laga dhaafayo dacwadaha sumcad dilka ah haddii been abuurkooda si cad loo arki karo."
6810e37ec93e59710861e054,An official with the Meteorological Services Department said that the cyclone has weakened greatly and shifted from eastern to northeastern areas of Zimbabwe.,Sarkaal ka tirsan Waaxda Adeegyada Saadaasha Hawada ayaa sheegay in duufaantu ay aad u wiiqantay oo ay ka soo guurtay aagagga bari ee Zimbabwe una soo wareegtay aagagga waqooyi bari.
6810e37ec93e59710861e055,"He told Global Voices that he was happy with seminar participants’ responses, but was not optimistic about the outcome of the EU vote.","Waxa uu Global Voices u sheegay in uu ku faraxsan yahay jawaabaha ka qaybgalayaasha seminaarka, balse uusan rajo wanaagsan ka qabin natiijada codbixinta Midowga Yurub."
6810e37ec93e59710861e056,"I hope that everyone in his life, lives days like this one, months like these ones, a revolution like this one #tunisia# tnelec","Waxaan rajeynayaa in qof walba noloshiisa uu ku noolaado maalmo sidan oo kale ah, bilo sidan oo kale ah, kacaan sidan oo kale ah #tunisia# tnelec"
6810e37ec93e59710861e057,"If we seriously want to make sports an integral part of social development, we must start at the bottom, at the neighborhood level.","Haddii aan si dhab ah u rabno in aan isboortiga ka dhigno qayb muhiim ah oo ka mid ah horumarka bulshada, waa in aan ka bilowno salka hoose, heerka xaafadda."
6810e37ec93e59710861e058,This article is an attempt to place an overall narrative on the global food crisis with observations from our authors from around the world.,Maqaalkani waa isku day lagu doonayo in lagu bixiyo sheeko guud oo ku saabsan dhibaatada cuntada adduunka iyadoo la eegayo aragtida qorayaashayada adduunka oo dhan.
6810e37ec93e59710861e059,"Worries continue to circulate in Cambodia that nearly 500,000 children could start missing meals due to a 20% increase in the price of rice.","Walaac ayaa ka taagan Cambodia in ku dhawaad 500,000 oo carruur ah ay bilaabi karaan inay seegaan cuntada sababo la xiriira kororka 20% ee qiimaha bariiska."
6810e37ec93e59710861e05a,"For decades food prices in Japan have been in stasis, which is strange for a country that imports almost every staple other than rice.","Tobanaan sano qiimaha cuntada ee Japan way fadhiyeen, taas oo layaab ku ah waddan ku dhawaad ​​cuntooyinka aasaasiga ah ka keeno dibadda marka laga reebo bariiska."
6810e37ec93e59710861e05b,"In Tajikistan, where people already faced a winter-long energy shortage, it looks like more than 260,000 people are in need of immediate food assistance.","Dalka Tajikistan, halkaas oo dadku ay horey ula kulmeen gaabis dhanka tamarta ah oo jiilaalka oo dhan socday, waxay u egtahay in in ka badan 260,000 oo qof ay u baahan yihiin gargaar cunto oo degdeg ah."
6810e37ec93e59710861e05c,"Nick Hunn, blogging on  Creative Connectivity, welcomes  the mHealth report, saying that it shows the different ways in which mobile technology can be helpful.","Nick Hunn, oo ku qoraya Creative Connectivity, ayaa soo dhaweeyay warbixinta mHealth, isagoo sheegay inay muujineyso siyaabaha kala duwan ee tiknoolajiyada moobaylku u noqon karto mid waxtar leh."
6810e37ec93e59710861e05d,"Once signed-up, customers can use the M-Pesa application to pay bills, purchase more phone credits and transfer money within Kenya through data-enabled mobile phones.","Marka ay is-diiwaangeliyaan, macaamiishu waxay isticmaali karaan barnaamijka M-Pesa si ay biilasha u bixiyaan, u iibsadaan waqti dheeraad ah oo taleefan, una wareejiyaan lacag gudaha Kenya iyagoo adeegsanaya taleefannada gacanta ee xogta qaada."
6810e37ec93e59710861e05e,"Once the recipient receives the SMS confirmation, the hard currency can then be withdrawn from the nearest M-PESA agent, completing the money transfer process.","Marka qofka qaataha ahi helo fariinta xaqiijinta SMS-ka, lacagta adag waxaa laga bixin karaa wakiilka M-PESA ee ugu dhow, taasoo dhammaystiraysa habka wareejinta lacagta."
6810e37ec93e59710861e05f,"With this booklet, we will explain to the community leaders the importance of blogs and convince them to send their communities to our workshops.","Buug-yarahaan, waxaan hoggaamiyeyaasha bulshada uga sharxi doonnaa muhiimadda baloogyada oo waxaan ku qancin doonnaa inay bulshadooda u soo diraan aqoon-isweydaarsiyadeenna."
6810e37ec93e59710861e060,"There was an interesting article in Africa2.0 blog describing the lack of videos uploaded from African countries (except South Africa, Kenya, Morocco and Nigeria).","Waxaa jiray maqaal xiiso leh oo ku jira blog-ka Africa2.0 kaas oo sharaxayay la'aanta fiidiyowyada laga soo geliyo wadamada Afrika (marka laga reebo Koonfur Afrika, Kenya, Morocco iyo Nigeria)."
6810e37ec93e59710861e061,"It has grown into a tool that enables, farmers,  small traders and service providers to take information-based decisions, thereby leading to their economic empowerment.","Waxay isu beddeshay qalab u suurta gelinaya beeraleyda, ganacsatada yaryar iyo bixiyeyaasha adeegga inay qaataan go'aanno ku salaysan macluumaad, taasoo horseedaysa awoodsiintooda dhaqaale."
6810e37ec93e59710861e062,"In a cybercafe, where you have to pay fees per minute, it may take up to 3 minutes with a dial up modem connection.","Makhaayadda internetka, halkaas oo aad ku bixiso lacag daqiiqaddii, waxay qaadan kartaa ilaa 3 daqiiqo oo leh xiriir modem dial-up ah."
6810e37ec93e59710861e063,"It is so special because it combines all former media, such as telephone, Internet, and even radio and television, and because one can:_x000D_\r\n1.","Aad ayay u gaar tahay sababtoo ah waxay isku daraysaa dhammaan warbaahintii hore, sida taleefanka, internetka, iyo xitaa raadiyaha iyo telefishinka, iyo sababtoo ah qofku wuu awoodaa:_x000D_\r\n1."
6810e37ec93e59710861e064,"We launched Kung Fu baby and for the first time in Africa, I saw a YouTube video load completely and play in 6 seconds.","Waxaan bilownay Kung Fu baby, markii ugu horeysay ee Afrika, waxaan arkay muuqaal YouTube ah oo si buuxda u soo shubmay oo ciyaaray 6 ilbiriqsi gudahood."
6810e37ec93e59710861e065,"YPWC, founded in 2005, is a youth-led and -focused organisation that is headquartered in Ghana, with satellite offices in the United Kingdom and Canada.","YPWC, oo la aasaasay 2005, waa urur dhalinyaro hoggaamiyaan oo diiradda saaraya dhalinyarada oo xaruntiisu tahay Ghana, oo xafiisyo ku leh Boqortooyada Midowday (UK) iyo Kanada."
6810e37ec93e59710861e066,"We’re encouraging YPWC’s staff, volunteers and friends to write and engage in discussions concerning the thematic areas of YPWC’s work like youth and migration.","Waxaan dhiirigelinaynaa shaqaalaha, mutadawiciinta iyo asxaabta YPWC inay qoraan oo ay ka qayb qaataan doodo ku saabsan meelaha mawduucyada u ah shaqada YPWC sida dhalinyarada iyo socdaalka."
6810e37ec93e59710861e067,"We will exchange ideas, lesson learned and shortcomings of digital media to inform and warn during crisis or events ( such as elections etc…).","Waxaan is dhaafsan doonaa fikradaha, casharada laga bartay iyo tabar-darada warbaahinta dijitaalka ah si aan u wargelino oo uga digno inta lagu jiro xasaradaha ama dhacdooyinka (sida doorashooyinka iwm…)."
6810e37ec93e59710861e068,"Works in the public domain can be copied, shared, and translated by any person for free and without the need to seek anyone's permission.","Shaqooyinka ku jira hantida dadweynaha waxaa nuqul ka sameysan karaa, la wadaagi karaa, lana turjumi karaa qof kasta oo aan fasax weydiisanayn cidna."
6810e37ec93e59710861e069,"The reality that football is sometimes “much more than football”, especially for the African Continent, is not lost on the Ivorian and Ghanaian players.","Xaqiiqda ah in kubadda cagtu mararka qaar ay tahay ""wax ka badan kubadda cagta"", gaar ahaan Qaaradda Afrika, ma ahan mid ka luntay ciyaartoyda Ivory Coast iyo Ghana."
6810e37ec93e59710861e06a,"But this week, the measure was suspended, with authorities citing the need for a “civic education” campaign on the matter before resuming registration practices.","Laakiin toddobaadkan, tallaabada waa la hakiyay, iyadoo mas'uuliyiintu ay sheegeen in loo baahan yahay olole ""waxbarasho madani ah"" oo ku saabsan arrinta ka hor inta aan dib loo bilaabin dhaqamada diiwaangelinta."
6810e37ec93e59710861e06b,Kouyaté had to leave his country when the military used violence on a crowd protesting against Kaki's power on 28 September 2009 in Conakry.,Kouyaté wuxuu ku qasbanaaday inuu ka tago dalkiisii ​​markii ciidamadu ay xoog ku adeegsadeen dadweyne ka mudaaharaadayay awoodda Kaki 28-kii Sebtember 2009 magaalada Conakry.
6810e37ec93e59710861e06c,"In Guinea, the lack of infrastructure and the inability for youth to express themselves in a written form is slowing down the blogosphere's development.","Dalka Guinea, la'aanta kaabayaasha dhaqaalaha iyo awood la'aanta dhalinyaradu inay fikradahooda ku cabiraan qoraal ayaa dib u dhigaya horumarka baloogga."
6810e37ec93e59710861e06d,"First of all, I would like to say that I am very satisfied with the outcome of these first few days of the workshop.","Marka hore, waxaan jeclaan lahaa inaan sheego inaan aad ugu qanacsanahay natiijada maalmaha ugu horreeya ee aqoon-isweydaarsigan."
6810e37ec93e59710861e06e,Keyti : I did two albums (in 1998 and 2001) with my former group the Rapadio before I launched my solo career in 2003.,Keyti: Waxaan sameeyay laba albam (sanadkii 1998 iyo 2001) kooxdaydii hore ee Rapadio ka hor intaanan bilaabin shaqadayda kaligay ah sanadkii 2003.
6810e37ec93e59710861e06f,Hacking Team technologies have become so prevalent in this realm that the company was named an “Internet Enemy” by Reporters Without Borders in 2012.,"Tiknoolajiyada Hacking Team ayaa aad ugu badan goobtaan ilaa shirkadda loogu magac daray ""Cadowga Internetka"" oo ay bixiyeen Wariyeyaasha Xuduudda La'aanta sanadkii 2012."
6810e37ec93e59710861e070,Human rights defender and digital security consultant Mohammed Al-Maskati tweeted to his 89K followers that Bahrain bought several spy software products from Hacking Team.,Difaaca xuquuqda aadanaha iyo la-taliyaha amniga dhijitaalka ah Mohammed Al-Maskati ayaa ku soo qoray bartiisa Twitter-ka oo uu ku leeyahay 89 kun oo raacsan in  Baxreyn ay ka iibsatay shirkadda Hacking Team dhowr barnaamij oo basaasnimo ah.
6810e37ec93e59710861e071,GV: The DREAM programme had put together mobile teams that visited areas of certain African cities to offer better assistance to the AIDS suffers.,GV: Barnaamijka DREAM wuxuu soo ururiyay kooxo dhaqdhaqaaq ah oo booqanayay meelo ka mid ah magaalooyinka Afrika qaarkood si ay u siiyaan gargaar wanaagsan dadka qaba AIDS-ka.
6810e37ec93e59710861e072,"“How do I get together the Senegalese journalist, and the Ghanaian journalist and the Tanzanian journalist who may be working on the same story?","""Sidee baan isu keenaa wariye reer Senegal ah, wariye reer Ghana ah iyo wariye reer Tansaaniya ah oo laga yaabo inay ka shaqeynayaan sheeko isku mid ah?"""
6810e37ec93e59710861e073,"After hearing her radio story, Sow said volunteers with Badianou Guokh cited the story in their street outreach with pregnant women and nursing mothers.","Ka dib markii ay maqashay sheekadeeda raadiyaha, Sow waxay tiri mutadawiciin ka socda Badianou Guokh waxay soo xigteen sheekada iyagoo wacyigelin ka sameynaya waddooyinka iyagoo la hadlaya haweenka uurka leh iyo hooyooyinka nuujinaya."
6810e37ec93e59710861e074,I  agree that people in corrupt countries need to do something and the ICC  offers at least some hope that something can be  done.,"Waxaan ku raacsanahay in dadka ku nool wadamada musuqmaasuqa badan ay u baahan yihiin inay wax qabtaan, Maxkamadda Caalamiga ah ee Dembiyada (ICC) waxay ugu yaraan siineysaa rajo ah in wax la qaban karo."
6810e37ec93e59710861e075,"It has become extraordinarily difficult for journalists to report the news, as they face regular accusations of “disturbing public order” or “threatening the revolution”.","Waxay aad ugu adkaatay saxafiyiinta inay wararka tebiyaan, iyagoo si joogto ah loogu eedeeyo ""khal-khal gelinta amniga dadweynaha"" ama ""halis gelinta kacaanka""."
6810e37ec93e59710861e076,Barricades have been popping around the country in an effort to pressure President Daniel Ortega to leave power and protect communities from state violence.,Dalka oo dhan waxaa ka soo muuqanaya caro-xireenno si loogu cadaadiyo Madaxweyne Daniel Ortega inuu xilka ka dego oo looga ilaaliyo bulshooyinka rabshadaha dowladda.
6810e37ec93e59710861e077,Malineo Moahi’s nine-year-old granddaughter became ill and died in 2015 after drinking water from the river into which Gem Diamonds allegedly dumped its waste.,Gabadhii ay ayeeyada u ahayd Malineo Moahi oo sagaal jir ahayd ayaa xanuunsatay oo dhimatay sannadkii 2015 ka dib markii ay cabtay biyo ka soo jeeda webiga oo la sheegay in shirkadda Gem Diamonds ay ku shubtay qashinkeeda.
6810e37ec93e59710861e078,"Letšeng mine produces high-quality gem diamonds, consistently achieving the highest price per carat of any kimberlite mine in the world, according to the company.","Macdanta Letšeng waxay soo saartaa dheeman tayo sare leh, iyadoo si joogto ah u gaadhaysa qiimaha ugu sarreeya ee karatkiiba marka loo eego macdan kasta oo kimberlite ah oo adduunka ah, sida ay sheegtay shirkaddu."
6810e37ec93e59710861e079,2015 has been called a tipping point on climate change; the first year where global temperatures stayed at more than 1°C above preindustrial levels.,Sannadkii 2015 waxaa loogu yeedhay meel looga gudbayo isbeddelka cimilada; sannadkii ugu horreeyay ee heerkulka adduunka uu ka sarreeyo 1°C heerarkii warshadaha ka hor.
